app_fullname,app_name,app_id,platform,scraping_timestamp,app_size,version,last_updated,downloads_bin,n_ratings,average_rating
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-27 12:00:07,100.5 MB,1.13.0,20.05.2021,NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-27 12:00:07,63.7 MB,1.12,25.05.2021,NA,58,4.7
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-05-27 12:00:08,45.8 MB,v1.7.15,12.05.2021,NA,27,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-27 12:00:09,424 MB,1.7.0,25.05.2021,NA,39,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-05-27 12:00:12,62.3 MB,1.2.2,26.05.2021,NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-05-27 12:00:13,155.7 MB,3.2.3,21.04.2021,NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-27 12:00:13,162.4 MB,2.35,24.05.2021,NA,282,4.6
somnio,somnio,1523016446,itunes,2021-05-27 12:00:13,8.1 MB,1.1.6,16.03.2021,NA,50,4.1
zanadio,zanadio,1499824614,itunes,2021-05-27 12:00:13,55.7 MB,1.1.6,11.05.2021,NA,102,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-05-28 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-28 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",9,4.6
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-28 12:00:04,36M,1.11.3,"May 25, 2021","1,000+",67,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-05-28 12:00:04,37M,1.7.12,"May 7, 2021","50,000+",78,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-28 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",138,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-05-28 12:00:04,45M,1.2.2,"May 24, 2021","1,000+",17,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-28 12:00:05,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-28 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",55,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-28 12:00:05,45M,1.1.6,"May 11, 2021","10,000+",149,3.9
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-28 12:00:05,44M,2.29.1,"May 26, 2021","10,000+",163,4.3
CANKADO,CANKADO,1343701240,itunes,2021-05-28 12:00:09,21 MB,4.2,"May 3, 2021",NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-28 12:00:09,100.5 MB,1.13.0,"May 20, 2021",NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-28 12:00:09,63.7 MB,1.12,"May 25, 2021",NA,58,4.7
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-05-28 12:00:10,45.8 MB,v1.7.15,"May 12, 2021",NA,27,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-28 12:00:10,424 MB,1.7.0,"May 25, 2021",NA,39,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-05-28 12:00:12,62.3 MB,1.2.2,"May 26, 2021",NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-05-28 12:00:13,155.7 MB,3.2.3,"Apr 21, 2021",NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-28 12:00:13,162.4 MB,2.35,"May 24, 2021",NA,282,4.6
somnio,somnio,1523016446,itunes,2021-05-28 12:00:13,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-05-28 12:00:13,55.7 MB,1.1.6,"May 11, 2021",NA,102,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-05-29 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-29 12:00:04,54M,1.13.0,"May 19, 2021","1,000+",9,4.6
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-29 12:00:04,36M,1.11.3,"May 25, 2021","1,000+",69,4.3
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-05-29 12:00:04,37M,1.7.12,"May 7, 2021","50,000+",79,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-29 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",138,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-05-29 12:00:05,45M,1.2.2,"May 24, 2021","1,000+",17,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-29 12:00:05,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-29 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",55,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-29 12:00:06,45M,1.1.6,"May 11, 2021","10,000+",149,3.9
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-29 12:00:06,44M,2.29.1,"May 26, 2021","10,000+",164,4.3
CANKADO,CANKADO,1343701240,itunes,2021-05-29 12:00:07,21 MB,4.2,"May 3, 2021",NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-29 12:00:07,100.5 MB,1.13.0,"May 20, 2021",NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-29 12:00:07,63.7 MB,1.12,"May 25, 2021",NA,58,4.7
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-05-29 12:00:09,45.8 MB,v1.7.15,"May 12, 2021",NA,28,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-29 12:00:09,424 MB,1.7.0,"May 25, 2021",NA,39,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-05-29 12:00:12,62.3 MB,1.2.2,"May 26, 2021",NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-05-29 12:00:12,155.7 MB,3.2.3,"Apr 21, 2021",NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-29 12:00:12,162.4 MB,2.35,"May 24, 2021",NA,282,4.6
somnio,somnio,1523016446,itunes,2021-05-29 12:00:13,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-05-29 12:00:13,55.7 MB,1.1.6,"May 11, 2021",NA,104,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-05-30 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-30 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",NA,NA
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-30 12:00:03,36M,1.11.3,"May 29, 2021","1,000+",69,4.3
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-05-30 12:00:04,37M,1.7.12,"May 7, 2021","50,000+",80,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-30 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",138,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-05-30 12:00:04,45M,1.2.2,"May 24, 2021","1,000+",17,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-30 12:00:04,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-30 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",55,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-30 12:00:05,45M,1.1.7,"May 29, 2021","10,000+",149,3.9
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-30 12:00:05,44M,2.29.1,"May 26, 2021","10,000+",164,4.3
CANKADO,CANKADO,1343701240,itunes,2021-05-30 12:00:07,21 MB,4.2,"May 3, 2021",NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-30 12:00:07,100.5 MB,1.13.0,"May 20, 2021",NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-30 12:00:07,63.7 MB,1.12,"May 25, 2021",NA,60,4.7
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-05-30 12:00:09,45.8 MB,v1.7.15,"May 12, 2021",NA,28,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-30 12:00:09,424 MB,1.7.0,"May 25, 2021",NA,39,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-05-30 12:00:11,62.3 MB,1.2.2,"May 26, 2021",NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-05-30 12:00:11,155.7 MB,3.2.3,"Apr 21, 2021",NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-30 12:00:12,162.4 MB,2.35,"May 24, 2021",NA,282,4.6
somnio,somnio,1523016446,itunes,2021-05-30 12:00:12,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-05-30 12:00:12,55.8 MB,1.1.7,"May 29, 2021",NA,104,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-05-31 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-31 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",9,4.6
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-31 12:00:03,36M,1.11.3,"May 29, 2021","1,000+",69,4.3
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-05-31 12:00:03,37M,1.7.12,"May 7, 2021","50,000+",80,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-31 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",138,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-05-31 12:00:04,45M,1.2.2,"May 24, 2021","1,000+",17,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-31 12:00:04,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-31 12:00:04,1.2M,1.0.2,"May 26, 2021","5,000+",55,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-31 12:00:05,45M,1.1.7,"May 29, 2021","10,000+",151,3.9
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-31 12:00:05,44M,2.29.1,"May 26, 2021","10,000+",164,4.3
CANKADO,CANKADO,1343701240,itunes,2021-05-31 12:00:07,21 MB,4.2,"May 3, 2021",NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-31 12:00:07,100.5 MB,1.13.0,"May 20, 2021",NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-31 12:00:11,63.7 MB,1.12,"May 25, 2021",NA,61,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-05-31 12:00:13,45.8 MB,v1.7.15,"May 12, 2021",NA,28,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-31 12:00:13,424 MB,1.7.0,"May 25, 2021",NA,39,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-05-31 12:00:15,62.3 MB,1.2.2,"May 26, 2021",NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-05-31 12:00:15,155.7 MB,3.2.3,"Apr 21, 2021",NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-31 12:00:15,162.4 MB,2.35,"May 24, 2021",NA,282,4.6
somnio,somnio,1523016446,itunes,2021-05-31 12:00:15,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-05-31 12:00:15,55.8 MB,1.1.7,"May 29, 2021",NA,104,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-01 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-01 12:00:04,54M,1.13.0,"May 19, 2021","1,000+",10,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-01 12:00:04,36M,1.11.3,"May 29, 2021","1,000+",69,4.3
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-01 12:00:04,37M,1.7.12,"May 7, 2021","50,000+",81,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-01 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",138,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-06-01 12:00:05,45M,1.2.2,"May 24, 2021","1,000+",17,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-06-01 12:00:05,45M,3.2.3,"April 21, 2021",100+,NA,NA
NA,NA,NA,google_play,2021-06-01 12:00:15,NA,NA,NA,NA,NA,NA
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-06-01 12:00:15,45M,1.1.8,"May 31, 2021","10,000+",155,3.8
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-06-01 12:00:16,44M,2.29.1,"May 26, 2021","10,000+",164,4.3
CANKADO,CANKADO,1343701240,itunes,2021-06-01 12:00:17,21 MB,4.2,"May 3, 2021",NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-06-01 12:00:18,100.5 MB,1.13.0,"May 20, 2021",NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-06-01 12:00:18,63.7 MB,1.12,"May 25, 2021",NA,62,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-06-01 12:00:19,45.8 MB,v1.7.15,"May 12, 2021",NA,28,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-06-01 12:00:20,424 MB,1.7.0,"May 25, 2021",NA,39,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-01 12:00:22,62.3 MB,1.2.2,"May 26, 2021",NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-01 12:00:22,155.7 MB,3.2.3,"Apr 21, 2021",NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-01 12:00:22,162.4 MB,2.35,"May 24, 2021",NA,282,4.6
somnio,somnio,1523016446,itunes,2021-06-01 12:00:22,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-01 12:00:22,55.8 MB,1.1.7,"May 29, 2021",NA,104,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-02 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-02 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",10,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-02 12:00:04,36M,1.11.3,"May 29, 2021","1,000+",70,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-02 12:00:04,37M,1.7.12,"May 7, 2021","50,000+",81,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-02 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",140,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-06-02 12:00:04,45M,1.2.2,"May 24, 2021","1,000+",17,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-06-02 12:00:05,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-06-02 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",56,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-06-02 12:00:05,45M,1.1.9,"June 2, 2021","10,000+",158,3.8
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-06-02 12:00:05,44M,2.29.2,"June 1, 2021","10,000+",NA,NA
CANKADO,CANKADO,1343701240,itunes,2021-06-02 12:00:07,21 MB,4.2,"May 3, 2021",NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-06-02 12:00:07,100.5 MB,1.13.0,"May 20, 2021",NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-06-02 12:00:07,63.7 MB,1.12.1,"Jun 1, 2021",NA,62,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-06-02 12:00:08,45.8 MB,v1.7.15,"May 12, 2021",NA,27,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-06-02 12:00:09,424 MB,1.7.0,"May 25, 2021",NA,40,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-02 12:00:10,62.3 MB,1.2.2,"May 26, 2021",NA,23,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-02 12:00:10,155.7 MB,3.2.3,"Apr 21, 2021",NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-02 12:00:10,162.4 MB,2.35,"May 24, 2021",NA,283,4.6
somnio,somnio,1523016446,itunes,2021-06-02 12:00:10,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-02 12:00:10,55.8 MB,1.1.8,"Jun 1, 2021",NA,105,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-03 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-03 12:00:08,54M,1.13.0,"May 19, 2021","1,000+",10,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-03 12:00:08,36M,1.11.3,"May 29, 2021","1,000+",71,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-03 12:00:09,37M,1.7.12,"May 7, 2021","50,000+",81,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-03 12:00:09,95M,1.7.0,"May 24, 2021","10,000+",141,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-06-03 12:00:09,45M,1.2.2,"May 24, 2021","1,000+",17,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-06-03 12:00:09,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-06-03 12:00:10,1.2M,1.0.2,"May 26, 2021","5,000+",56,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-06-03 12:00:10,45M,1.1.9,"June 2, 2021","10,000+",163,3.7
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-06-03 12:00:10,44M,2.29.2,"June 1, 2021","10,000+",165,4.3
CANKADO,CANKADO,1343701240,itunes,2021-06-03 12:00:12,21 MB,4.2,"May 3, 2021",NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-06-03 12:00:13,100.5 MB,1.13.0,"May 20, 2021",NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-06-03 12:00:13,63.7 MB,1.12.1,"Jun 1, 2021",NA,62,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-06-03 12:00:14,45.8 MB,v1.7.15,"May 12, 2021",NA,28,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-06-03 12:00:14,424 MB,1.7.0,"May 25, 2021",NA,40,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-03 12:00:16,62.3 MB,1.2.2,"May 26, 2021",NA,24,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-03 12:00:16,155.7 MB,3.2.3,"Apr 21, 2021",NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-03 12:00:16,162.4 MB,2.35,"May 24, 2021",NA,283,4.6
somnio,somnio,1523016446,itunes,2021-06-03 12:00:16,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-03 12:00:16,55.8 MB,1.1.9,"Jun 2, 2021",NA,106,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-04 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-04 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",10,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-04 12:00:04,36M,1.11.3,"May 29, 2021","1,000+",71,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-04 12:00:04,37M,1.7.12,"May 7, 2021","50,000+",81,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-04 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",141,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-06-04 12:00:05,45M,1.2.2,"May 24, 2021","1,000+",NA,NA
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-06-04 12:00:05,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-06-04 12:00:05,1.2M,1.0.2,"May 26, 2021","5,000+",56,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-06-04 12:00:05,45M,1.1.10,"June 3, 2021","10,000+",167,3.7
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-06-04 12:00:06,44M,2.29.2,"June 1, 2021","10,000+",165,4.3
CANKADO,CANKADO,1343701240,itunes,2021-06-04 12:00:10,21 MB,4.2,"May 3, 2021",NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-06-04 12:00:10,100.5 MB,1.13.0,"May 20, 2021",NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-06-04 12:00:10,63.7 MB,1.12.1,"Jun 1, 2021",NA,62,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-06-04 12:00:12,45.8 MB,v1.7.15,"May 12, 2021",NA,28,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-06-04 12:00:12,424 MB,1.7.0,"May 25, 2021",NA,40,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-04 12:00:13,62.3 MB,1.2.2,"May 26, 2021",NA,24,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-04 12:00:14,155.7 MB,3.2.3,"Apr 21, 2021",NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-04 12:00:14,162.4 MB,2.35,"May 24, 2021",NA,283,4.6
somnio,somnio,1523016446,itunes,2021-06-04 12:00:14,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-04 12:00:14,55.8 MB,1.1.10,"Jun 4, 2021",NA,106,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-05 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-05 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",10,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-05 12:00:03,36M,1.11.3,"May 29, 2021","1,000+",71,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-05 12:00:03,37M,1.7.12,"May 7, 2021","50,000+",81,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-05 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",141,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-06-05 12:00:04,45M,1.2.2,"May 24, 2021","1,000+",17,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-06-05 12:00:04,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-06-05 12:00:04,1.2M,1.0.2,"May 26, 2021","5,000+",56,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-06-05 12:00:05,45M,1.1.10,"June 3, 2021","10,000+",169,3.6
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-06-05 12:00:05,44M,2.29.2,"June 1, 2021","10,000+",165,4.3
CANKADO,CANKADO,1343701240,itunes,2021-06-05 12:00:06,21 MB,4.2,"May 3, 2021",NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-06-05 12:00:06,100.5 MB,1.13.0,"May 20, 2021",NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-06-05 12:00:07,63.7 MB,1.12.1,"Jun 1, 2021",NA,63,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-06-05 12:00:08,45.8 MB,v1.7.15,"May 12, 2021",NA,28,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-06-05 12:00:09,424 MB,1.7.0,"May 25, 2021",NA,40,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-06-05 12:00:11,62.3 MB,1.2.2,"May 26, 2021",NA,24,4.2
Rehappy,Rehappy,1357107437,itunes,2021-06-05 12:00:11,155.7 MB,3.2.3,"Apr 21, 2021",NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-06-05 12:00:11,162.4 MB,2.35,"May 24, 2021",NA,283,4.6
somnio,somnio,1523016446,itunes,2021-06-05 12:00:11,8.1 MB,1.1.6,"Mar 16, 2021",NA,51,4.0
zanadio,zanadio,1499824614,itunes,2021-06-05 12:00:12,55.8 MB,1.1.10,"Jun 4, 2021",NA,106,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-06-06 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-06-06 12:00:03,54M,1.13.0,"May 19, 2021","1,000+",10,4.2
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-06-06 12:00:03,36M,1.11.3,"May 29, 2021","1,000+",72,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-06-06 12:00:04,37M,1.7.12,"May 7, 2021","50,000+",81,4.0
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-06-06 12:00:04,95M,1.7.0,"May 24, 2021","10,000+",141,2.7
